400 400
1.00052 -0.0142299 -0.00651876
1.00052 -0.0141408 -0.00660756
1.00053 -0.0140499 -0.00669473
1.00053 -0.0139572 -0.00678023
1.00053 -0.0138628 -0.00686401
1.00053 -0.0137666 -0.00694604
1.00054 -0.0136688 -0.00702629
1.00054 -0.0135692 -0.0071047
1.00054 -0.013468 -0.00718126
1.00054 -0.0133651 -0.00725591
1.00054 -0.0132605 -0.00732863
1.00055 -0.0131544 -0.00739937
1.00055 -0.0130467 -0.00746811
1.00055 -0.0129374 -0.0075348
1.00055 -0.0128265 -0.00759942
1.00055 -0.0127141 -0.00766193
1.00056 -0.0126003 -0.00772229
1.00056 -0.012485 -0.00778047
1.00056 -0.0123682 -0.00783644
1.00056 -0.01225 -0.00789018
1.00056 -0.0121304 -0.00794164
1.00057 -0.0120095 -0.00799081
1.00057 -0.0118873 -0.00803765
1.00057 -0.0117637 -0.00808213
1.00057 -0.0116389 -0.00812422
1.00057 -0.0115129 -0.00816391
1.00057 -0.0113857 -0.00820116
1.00057 -0.0112573 -0.00823596
1.00058 -0.0111278 -0.00826827
1.00058 -0.0109972 -0.00829807
1.00058 -0.0108656 -0.00832535
1.00058 -0.0107329 -0.00835009
1.00058 -0.0105993 -0.00837226
1.00058 -0.0104647 -0.00839185
1.00058 -0.0103293 -0.00840883
1.00058 -0.0101929 -0.0084232
1.00058 -0.0100558 -0.00843495
1.00058 -0.0099179 -0.00844405
1.00059 -0.00977927 -0.00845049
1.00059 -0.00963994 -0.00845427
1.00059 -0.00949998 -0.00845538
1.00059 -0.00935941 -0.0084538
1.00059 -0.00921829 -0.00844954
1.00059 -0.00907666 -0.00844258
1.00059 -0.00893457 -0.00843292
1.00059 -0.00879205 -0.00842056
1.00059 -0.00864918 -0.0084055
1.00059 -0.00850597 -0.00838775
1.00059 -0.0083625 -0.00836729
1.00059 -0.0082188 -0.00834414
1.00059 -0.00807492 -0.00831829
1.00059 -0.00793091 -0.00828977
1.00059 -0.00778683 -0.00825857
1.00059 -0.00764271 -0.0082247
1.00059 -0.00749862 -0.00818818
1.00059 -0.00735459 -0.00814902
1.00059 -0.00721069 -0.00810723
1.00059 -0.00706695 -0.00806283
1.00058 -0.00692345 -0.00801584
1.00058 -0.00678021 -0.00796627
1.00058 -0.0066373 -0.00791414
1.00058 -0.00649477 -0.00785949
1.00058 -0.00635266 -0.00780233
1.00058 -0.00621103 -0.00774268
1.00058 -0.00606993 -0.00768059
1.00058 -0.00592941 -0.00761606
1.00058 -0.00578953 -0.00754914
1.00058 -0.00565032 -0.00747986
1.00057 -0.00551185 -0.00740824
1.00057 -0.00537415 -0.00733434
1.00057 -0.0052373 -0.00725817
1.00057 -0.00510132 -0.00717979
1.00057 -0.00496629 -0.00709922
1.00057 -0.00483223 -0.00701652
1.00056 -0.00469921 -0.00693172
1.00056 -0.00456725 -0.00684487
1.00056 -0.00443644 -0.00675602
1.00056 -0.0043068 -0.0066652
1.00056 -0.00417838 -0.00657249
1.00056 -0.00405123 -0.00647791
1.00055 -0.0039254 -0.00638153
1.00055 -0.00380093 -0.00628339
1.00055 -0.00367787 -0.00618356
1.00055 -0.00355625 -0.00608208
1.00054 -0.00343613 -0.00597902
1.00054 -0.00331755 -0.00587444
1.00054 -0.00320055 -0.00576839
1.00054 -0.00308516 -0.00566093
1.00054 -0.00297144 -0.00555214
1.00053 -0.00285942 -0.00544206
1.00053 -0.00274914 -0.00533077
1.00053 -0.00264064 -0.00521833
1.00053 -0.00253396 -0.00510482
1.00052 -0.00242911 -0.00499029
1.00052 -0.00232617 -0.00487481
1.00052 -0.00222514 -0.00475847
1.00051 -0.00212607 -0.00464132
1.00051 -0.00202897 -0.00452344
1.00051 -0.0019339 -0.00440491
1.00051 -0.00184087 -0.00428579
1.0005 -0.00174993 -0.00416617
1.0005 -0.00166108 -0.00404611
1.0005 -0.00157437 -0.0039257
1.00049 -0.00148981 -0.00380501
1.00049 -0.00140745 -0.00368412
1.00049 -0.00132727 -0.0035631
1.00049 -0.00124933 -0.00344204
1.00048 -0.00117364 -0.00332102
1.00048 -0.00110022 -0.00320012
1.00048 -0.00102907 -0.00307941
1.00047 -0.000960243 -0.00295898
1.00047 -0.000893725 -0.00283891
1.00047 -0.000829552 -0.00271928
1.00047 -0.000767719 -0.00260017
1.00046 -0.000708257 -0.00248167
1.00046 -0.000651159 -0.00236386
1.00046 -0.000596455 -0.00224682
1.00045 -0.000544132 -0.00213064
1.00045 -0.000494219 -0.00201539
1.00045 -0.000446702 -0.00190117
1.00044 -0.000401607 -0.00178806
1.00044 -0.000358916 -0.00167614
1.00044 -0.000318653 -0.00156549
1.00044 -0.000280798 -0.00145619
1.00043 -0.000245372 -0.00134835
1.00043 -0.000212353 -0.00124202
1.00043 -0.00018176 -0.00113731
1.00042 -0.000153568 -0.00103428
1.00042 -0.000127792 -0.000933037
1.00042 -0.000104407 -0.000833649
1.00041 -8.34243e-05 -0.000736203
1.00041 -6.48158e-05 -0.000640781
1.00041 -4.85916e-05 -0.000547466
1.00041 -3.47206e-05 -0.000456338
1.0004 -2.32104e-05 -0.00036748
1.0004 -1.40277e-05 -0.000280971
1.0004 -7.17784e-06 -0.000196888
1.00039 -2.62495e-06 -0.000115303
1.00039 -3.72387e-07 -3.62777e-05
1.00054 -5.46299e-07 8.57539e-05
1.00053 -3.81058e-06 0.000253198
1.00053 -1.01215e-05 0.000418909
1.00053 -1.95458e-05 0.000582859
1.00052 -3.18905e-05 0.00074502
1.00052 -4.72236e-05 0.000905361
1.00052 -6.53535e-05 0.00106385
1.00051 -8.63497e-05 0.00122047
1.00051 -0.000110022 0.00137518
1.00051 -0.000136441 0.00152796
1.0005 -0.000165419 0.00167879
1.0005 -0.000197028 0.00182765
1.0005 -0.000231081 0.00197453
1.00049 -0.000267651 0.00211939
1.00049 -0.000306555 0.00226224
1.00049 -0.000347866 0.00240305
1.00049 -0.000391401 0.0025418
1.00048 -0.000437238 0.0026785
1.00048 -0.000485195 0.00281313
1.00048 -0.000535348 0.00294569
1.00048 -0.00058752 0.00307615
1.00047 -0.000641788 0.00320453
1.00047 -0.000697975 0.00333082
1.00047 -0.000756162 0.003455
1.00047 -0.000816172 0.00357709
1.00046 -0.000878088 0.00369707
1.00046 -0.000941734 0.00381496
1.00046 -0.00100719 0.00393074
1.00046 -0.0010743 0.00404443
1.00046 -0.00114312 0.00415602
1.00045 -0.00121351 0.00426552
1.00045 -0.00128553 0.00437293
1.00045 -0.00135902 0.00447827
1.00045 -0.00143408 0.00458152
1.00045 -0.00151052 0.00468271
1.00044 -0.00158844 0.00478184
1.00044 -0.00166768 0.00487892
1.00044 -0.00174831 0.00497396
1.00044 -0.00183019 0.00506695
1.00044 -0.00191339 0.00515793
1.00044 -0.00199776 0.00524689
1.00043 -0.00208339 0.00533385
1.00043 -0.00217011 0.00541882
1.00043 -0.00225801 0.0055018
1.00043 -0.00234695 0.00558282
1.00043 -0.00243701 0.00566188
1.00043 -0.00252803 0.005739
1.00043 -0.00262011 0.00581419
1.00043 -0.00271309 0.00588746
1.00042 -0.00280706 0.00595883
1.00042 -0.00290188 0.00602831
1.00042 -0.00299763 0.00609591
1.00042 -0.00309416 0.00616165
1.00042 -0.00319157 0.00622554
1.00042 -0.00328971 0.00628759
1.00042 -0.00338867 0.00634783
1.00042 -0.00348831 0.00640626
1.00041 -0.00358871 0.0064629
1.00041 -0.00368974 0.00651777
1.00041 -0.00379148 0.00657087
1.00041 -0.00389379 0.00662222
1.00041 -0.00399677 0.00667184
1.00041 -0.00410027 0.00671974
1.00041 -0.00420439 0.00676593
1.00041 -0.00430898 0.00681043
1.00041 -0.00441415 0.00685326
1.0004 -0.00451975 0.00689441
1.0004 -0.00462587 0.00693392
1.0004 -0.00473238 0.00697179
1.0004 -0.00483938 0.00700804
1.0004 -0.00494672 0.00704268
1.0004 -0.0050545 0.00707572
1.0004 -0.00516258 0.00710718
1.0004 -0.00527106 0.00713706
1.0004 -0.00537981 0.00716539
1.0004 -0.00548891 0.00719216
1.0004 -0.00559824 0.0072174
1.00039 -0.00570789 0.00724112
1.00039 -0.00581772 0.00726333
1.00039 -0.00592784 0.00728403
1.00039 -0.00603811 0.00730324
1.00039 -0.00614863 0.00732098
1.00039 -0.00625926 0.00733724
1.00039 -0.0063701 0.00735205
1.00039 -0.00648102 0.00736541
1.00039 -0.00659212 0.00737733
1.00039 -0.00670326 0.00738781
1.00039 -0.00681454 0.00739688
1.00038 -0.00692584 0.00740454
1.00038 -0.00703724 0.00741079
1.00038 -0.00714862 0.00741565
1.00038 -0.00726008 0.00741912
1.00038 -0.00737149 0.00742121
1.00038 -0.00748293 0.00742193
1.00038 -0.0075943 0.00742128
1.00038 -0.00770567 0.00741928
1.00038 -0.00781693 0.00741593
1.00038 -0.00792817 0.00741123
1.00038 -0.00803926 0.00740519
1.00038 -0.0081503 0.00739782
1.00037 -0.00826117 0.00738913
1.00037 -0.00837196 0.00737912
1.00037 -0.00848254 0.00736778
1.00037 -0.00859301 0.00735514
1.00037 -0.00870325 0.0073412
1.00037 -0.00881334 0.00732595
1.00037 -0.00892317 0.0073094
1.00037 -0.00903283 0.00729157
1.00037 -0.0091422 0.00727244
1.00037 -0.00925136 0.00725203
1.00037 -0.00936021 0.00723034
1.00037 -0.00946882 0.00720737
1.00037 -0.0095771 0.00718312
1.00037 -0.0096851 0.00715761
1.00036 -0.00979274 0.00713083
1.00036 -0.00990008 0.00710278
1.00036 -0.010007 0.00707347
1.00036 -0.0101136 0.0070429
1.00036 -0.0102198 0.00701107
1.00036 -0.0103257 0.00697799
1.00036 -0.0104311 0.00694365
1.00036 -0.0105361 0.00690807
1.00036 -0.0106406 0.00687124
1.00036 -0.0107447 0.00683316
1.00036 -0.0108483 0.00679383
1.00036 -0.0109515 0.00675327
1.00036 -0.0110541 0.00671146
1.00036 -0.0111563 0.00666842
1.00036 -0.0112579 0.00662414
1.00035 -0.011359 0.00657863
1.00035 -0.0114595 0.00653188
1.00035 -0.0115594 0.00648391
1.00035 -0.0116588 0.0064347
1.00035 -0.0117576 0.00638427
1.00035 -0.0118558 0.00633262
1.00035 -0.0119533 0.00627974
1.00035 -0.0120502 0.00622564
1.00035 -0.0121465 0.00617033
1.00035 -0.0122421 0.0061138
1.00035 -0.012337 0.00605606
1.00035 -0.0124312 0.0059971
1.00035 -0.0125247 0.00593694
1.00035 -0.0126175 0.00587558
1.00035 -0.0127096 0.00581301
1.00035 -0.0128008 0.00574924
1.00035 -0.0128914 0.00568428
1.00035 -0.0129811 0.00561812
1.00035 -0.0130701 0.00555077
1.00035 -0.0131582 0.00548224
1.00035 -0.0132455 0.00541253
1.00035 -0.0133319 0.00534164
1.00035 -0.0134176 0.00526958
1.00035 -0.0135023 0.00519634
1.00035 -0.0135861 0.00512195
1.00035 -0.0136691 0.00504639
1.00035 -0.0137511 0.00496968
1.00035 -0.0138322 0.00489182
1.00035 -0.0139124 0.00481282
1.00035 -0.0139915 0.00473268
1.00035 -0.0140698 0.00465141
1.00035 -0.014147 0.00456901
1.00035 -0.0142232 0.0044855
1.00035 -0.0142984 0.00440087
1.00035 -0.0143726 0.00431515
1.00035 -0.0144457 0.00422833
1.00035 -0.0145177 0.00414042
1.00035 -0.0145887 0.00405143
1.00035 -0.0146586 0.00396137
1.00035 -0.0147273 0.00387024
1.00035 -0.0147949 0.00377807
1.00035 -0.0148614 0.00368485
1.00035 -0.0149268 0.0035906
1.00035 -0.0149909 0.00349533
1.00035 -0.0150539 0.00339905
1.00035 -0.0151156 0.00330177
1.00035 -0.0151762 0.00320349
1.00035 -0.0152355 0.00310425
1.00035 -0.0152935 0.00300403
1.00035 -0.0153503 0.00290287
1.00035 -0.0154058 0.00280076
1.00036 -0.01546 0.00269773
1.00036 -0.0155129 0.00259379
1.00036 -0.0155645 0.00248895
1.00036 -0.0156147 0.00238323
1.00036 -0.0156636 0.00227665
1.00036 -0.0157111 0.00216921
1.00036 -0.0157572 0.00206094
1.00036 -0.015802 0.00195185
1.00036 -0.0158453 0.00184196
1.00036 -0.0158872 0.00173128
1.00036 -0.0159276 0.00161984
1.00037 -0.0159666 0.00150765
1.00037 -0.016004 0.00139473
1.00037 -0.01604 0.0012811
1.00037 -0.0160745 0.00116678
1.00037 -0.0161075 0.00105179
1.00037 -0.016139 0.000936154
1.00037 -0.0161689 0.000819889
1.00037 -0.0161972 0.000703018
1.00038 -0.016224 0.000585563
1.00038 -0.0162491 0.000467546
1.00038 -0.0162727 0.000348991
1.00038 -0.0162947 0.000229922
1.00038 -0.016315 0.000110361
1.00038 -0.0163337 -9.66516e-06
1.00039 -0.0163507 -0.000130133
1.00039 -0.016366 -0.000251016
1.00039 -0.0163797 -0.000372289
1.00039 -0.0163917 -0.000493925
1.00039 -0.016402 -0.000615897
1.00039 -0.0164105 -0.000738178
1.0004 -0.0164173 -0.000860741
1.0004 -0.0164224 -0.000983555
1.0004 -0.0164257 -0.00110659
1.0004 -0.0164272 -0.00122983
1.0004 -0.016427 -0.00135322
1.00041 -0.016425 -0.00147676
1.00041 -0.0164212 -0.00160039
1.00041 -0.0164156 -0.0017241
1.00041 -0.0164081 -0.00184785
1.00041 -0.0163988 -0.00197161
1.00042 -0.0163877 -0.00209534
1.00042 -0.0163748 -0.00221902
1.00042 -0.0163599 -0.00234261
1.00042 -0.0163433 -0.00246607
1.00043 -0.0163247 -0.00258937
1.00043 -0.0163043 -0.00271249
1.00043 -0.0162819 -0.00283537
1.00043 -0.0162577 -0.002958
1.00044 -0.0162316 -0.00308032
1.00044 -0.0162036 -0.00320231
1.00044 -0.0161736 -0.00332393
1.00044 -0.0161417 -0.00344514
1.00045 -0.016108 -0.0035659
1.00045 -0.0160722 -0.00368618
1.00045 -0.0160346 -0.00380594
1.00045 -0.015995 -0.00392514
1.00046 -0.0159535 -0.00404374
1.00046 -0.01591 -0.00416171
1.00046 -0.0158646 -0.004279
1.00046 -0.0158172 -0.00439557
1.00047 -0.0157679 -0.00451139
1.00047 -0.0157167 -0.00462642
1.00047 -0.0156635 -0.00474061
1.00047 -0.0156084 -0.00485393
1.00048 -0.0155513 -0.00496633
1.00048 -0.0154923 -0.00507778
1.00048 -0.0154313 -0.00518823
1.00048 -0.0153684 -0.00529765
1.00049 -0.0153036 -0.00540598
1.00049 -0.0152368 -0.0055132
1.00049 -0.0151682 -0.00561926
1.00049 -0.0150976 -0.00572412
1.0005 -0.0150251 -0.00582774
1.0005 -0.0149506 -0.00593007
1.0005 -0.0148744 -0.00603108
1.0005 -0.0147962 -0.00613073
1.00051 -0.0147161 -0.00622897
1.00051 -0.0146342 -0.00632576
1.00051 -0.0145504 -0.00642107
1.00051 -0.0144648 -0.00651485
1.00052 -0.0143773 -0.00660706
1.00052 -0.014288 -0.00669766
1.00052 -0.014197 -0.00678661
1.00052 -0.0141041 -0.00687387
1.00053 -0.0140095 -0.00695941
1.00053 -0.0139131 -0.00704318
1.00053 -0.0138149 -0.00712514
1.00053 -0.0137151 -0.00720526
1.00054 -0.0136135 -0.00728349
1.00054 -0.0135102 -0.00735981
1.00054 -0.0134053 -0.00743416
1.00054 -0.0132988 -0.00750653
1.00055 -0.0131906 -0.00757686
1.00055 -0.0130808 -0.00764512
1.00055 -0.0129695 -0.00771129
1.00055 -0.0128566 -0.00777531
1.00055 -0.0127422 -0.00783717
1.00056 -0.0126263 -0.00789682
1.00056 -0.0125089 -0.00795424
1.00056 -0.0123901 -0.00800939
1.00056 -0.0122698 -0.00806224
1.00056 -0.0121482 -0.00811276
1.00056 -0.0120252 -0.00816092
1.00057 -0.011901 -0.00820669
1.00057 -0.0117754 -0.00825004
1.00057 -0.0116485 -0.00829096
1.00057 -0.0115205 -0.0083294
1.00057 -0.0113912 -0.00836535
1.00057 -0.0112608 -0.00839878
1.00057 -0.0111293 -0.00842967
1.00058 -0.0109967 -0.008458
1.00058 -0.0108631 -0.00848374
1.00058 -0.0107285 -0.00850688
1.00058 -0.0105929 -0.0085274
1.00058 -0.0104563 -0.00854528
1.00058 -0.0103189 -0.0085605
1.00058 -0.0101807 -0.00857305
1.00058 -0.0100416 -0.00858291
1.00058 -0.00990185 -0.00859008
1.00058 -0.00976133 -0.00859454
1.00058 -0.00962015 -0.00859628
1.00059 -0.00947834 -0.00859529
1.00059 -0.00933597 -0.00859157
1.00059 -0.00919304 -0.00858511
1.00059 -0.00904965 -0.0085759
1.00059 -0.0089058 -0.00856395
1.00059 -0.00876158 -0.00854925
1.00059 -0.008617 -0.0085318
1.00059 -0.00847213 -0.0085116
1.00059 -0.00832701 -0.00848866
1.00059 -0.0081817 -0.00846298
1.00059 -0.00803623 -0.00843457
1.00059 -0.00789068 -0.00840343
1.00059 -0.00774507 -0.00836958
1.00059 -0.00759947 -0.00833302
1.00059 -0.00745392 -0.00829377
1.00058 -0.00730848 -0.00825184
1.00058 -0.00716319 -0.00820725
1.00058 -0.00701812 -0.00816002
1.00058 -0.0068733 -0.00811016
1.00058 -0.0067288 -0.00805769
1.00058 -0.00658466 -0.00800264
1.00058 -0.00644094 -0.00794503
1.00058 -0.00629768 -0.00788489
1.00058 -0.00615495 -0.00782224
1.00058 -0.00601278 -0.00775711
1.00058 -0.00587124 -0.00768954
1.00057 -0.00573037 -0.00761955
1.00057 -0.00559024 -0.00754718
1.00057 -0.00545088 -0.00747247
1.00057 -0.00531235 -0.00739545
1.00057 -0.0051747 -0.00731615
1.00057 -0.00503799 -0.00723463
1.00057 -0.00490225 -0.00715092
1.00056 -0.00476754 -0.00706507
1.00056 -0.00463392 -0.00697711
1.00056 -0.00450143 -0.00688711
1.00056 -0.0043701 -0.00679509
1.00056 -0.00424002 -0.00670113
1.00055 -0.0041112 -0.00660525
1.00055 -0.00398371 -0.00650753
1.00055 -0.00385758 -0.00640801
1.00055 -0.00373288 -0.00630674
1.00055 -0.00360962 -0.00620379
1.00054 -0.00348788 -0.00609921
1.00054 -0.00336767 -0.00599306
1.00054 -0.00324907 -0.0058854
1.00054 -0.00313208 -0.0057763
1.00053 -0.00301679 -0.00566581
1.00053 -0.00290319 -0.00555401
1.00053 -0.00279136 -0.00544095
1.00053 -0.00268132 -0.00532671
1.00052 -0.00257312 -0.00521135
1.00052 -0.00246677 -0.00509494
1.00052 -0.00236235 -0.00497756
1.00052 -0.00225985 -0.00485926
1.00051 -0.00215933 -0.00474013
1.00051 -0.00206082 -0.00462024
1.00051 -0.00196435 -0.00449967
1.0005 -0.00186994 -0.00437848
1.0005 -0.00177764 -0.00425675
1.0005 -0.00168746 -0.00413456
1.0005 -0.00159945 -0.00401199
1.00049 -0.00151361 -0.00388912
1.00049 -0.00142999 -0.00376602
1.00049 -0.0013486 -0.00364278
1.00048 -0.00126946 -0.00351946
1.00048 -0.0011926 -0.00339617
1.00048 -0.00111804 -0.00327297
1.00048 -0.00104579 -0.00314995
1.00047 -0.000975887 -0.00302719
1.00047 -0.000908325 -0.00290477
1.00047 -0.00084314 -0.00278279
1.00046 -0.000780328 -0.00266131
1.00046 -0.000719921 -0.00254042
1.00046 -0.000661911 -0.00242021
1.00045 -0.000606329 -0.00230077
1.00045 -0.000553164 -0.00218217
1.00045 -0.000502444 -0.00206451
1.00044 -0.000454155 -0.00194786
1.00044 -0.000408325 -0.00183232
1.00044 -0.000364935 -0.00171796
1.00044 -0.00032401 -0.00160487
1.00043 -0.000285531 -0.00149314
1.00043 -0.000249518 -0.00138285
1.00043 -0.000215951 -0.00127409
1.00042 -0.000184847 -0.00116695
1.00042 -0.000156182 -0.0010615
1.00042 -0.000129973 -0.000957825
1.00041 -0.000106193 -0.000856021
1.00041 -8.48553e-05 -0.000756167
1.00041 -6.59304e-05 -0.000658345
1.00041 -4.94293e-05 -0.000562641
1.0004 -3.53208e-05 -0.000469136
1.0004 -2.36128e-05 -0.000377914
1.0004 -1.42717e-05 -0.000289054
1.00039 -7.30308e-06 -0.000202636
1.00039 -2.67102e-06 -0.000118733
1.00039 -3.78981e-07 -3.74056e-05
1.00053 -5.4981e-07 8.74094e-05
1.00053 -3.83496e-06 0.000258008
1.00053 -1.01861e-05 0.000426808
1.00052 -1.96704e-05 0.000593786
1.00052 -3.20934e-05 0.00075891
1.00052 -4.75236e-05 0.000922153
1.00051 -6.57679e-05 0.00108348
1.00051 -8.68963e-05 0.00124288
1.00051 -0.000110717 0.00140031
1.0005 -0.000137302 0.00155575
1.0005 -0.000166461 0.00170919
1.0005 -0.000198267 0.0018606
1.00049 -0.000232532 0.00200996
1.00049 -0.00026933 0.00215726
1.00049 -0.000308474 0.00230248
1.00049 -0.00035004 0.00244561
1.00048 -0.000393844 0.00258664
1.00048 -0.000439963 0.00272555
1.00048 -0.000488213 0.00286235
1.00048 -0.000538674 0.00299702
1.00047 -0.000591163 0.00312955
1.00047 -0.000645762 0.00325994
1.00047 -0.00070229 0.00338819
1.00047 -0.000760829 0.00351429
1.00046 -0.000821202 0.00363824
1.00046 -0.00088349 0.00376005
1.00046 -0.000947519 0.00387971
1.00046 -0.00101337 0.00399723
1.00045 -0.00108087 0.00411261
1.00045 -0.00115011 0.00422584
1.00045 -0.00122091 0.00433695
1.00045 -0.00129336 0.00444592
1.00045 -0.00136729 0.00455277
1.00045 -0.00144279 0.00465751
1.00044 -0.00151968 0.00476014
1.00044 -0.00159806 0.00486067
1.00044 -0.00167776 0.0049591
1.00044 -0.00175887 0.00505546
1.00044 -0.00184122 0.00514975
1.00044 -0.00192491 0.00524197
1.00043 -0.00200977 0.00533215
1.00043 -0.00209589 0.00542028
1.00043 -0.00218311 0.00550639
1.00043 -0.00227152 0.00559049
1.00043 -0.00236097 0.00567259
1.00043 -0.00245154 0.00575269
1.00042 -0.00254308 0.00583082
1.00042 -0.00263569 0.00590699
1.00042 -0.0027292 0.00598122
1.00042 -0.0028237 0.0060535
1.00042 -0.00291906 0.00612387
1.00042 -0.00301535 0.00619234
1.00042 -0.00311243 0.00625891
1.00042 -0.00321039 0.0063236
1.00041 -0.00330908 0.00638644
1.00041 -0.00340859 0.00644742
1.00041 -0.00350879 0.00650658
1.00041 -0.00360975 0.00656391
1.00041 -0.00371134 0.00661945
1.00041 -0.00381364 0.00667319
1.00041 -0.00391653 0.00672517
1.00041 -0.00402008 0.00677538
1.00041 -0.00412415 0.00682385
1.0004 -0.00422885 0.00687059
1.0004 -0.00433402 0.00691562
1.0004 -0.00443977 0.00695894
1.0004 -0.00454595 0.00700058
1.0004 -0.00465266 0.00704055
1.0004 -0.00475976 0.00707886
1.0004 -0.00486734 0.00711552
1.0004 -0.00497527 0.00715055
1.0004 -0.00508364 0.00718397
1.0004 -0.00519232 0.00721577
1.00039 -0.00530139 0.00724599
1.00039 -0.00541074 0.00727463
1.00039 -0.00552044 0.0073017
1.00039 -0.00563037 0.00732721
1.00039 -0.00574062 0.00735118
1.00039 -0.00585106 0.00737362
1.00039 -0.00596178 0.00739455
1.00039 -0.00607266 0.00741396
1.00039 -0.00618378 0.00743187
1.00039 -0.00629502 0.0074483
1.00039 -0.00640647 0.00746325
1.00038 -0.00651801 0.00747674
1.00038 -0.00662971 0.00748877
1.00038 -0.00674147 0.00749935
1.00038 -0.00685337 0.0075085
1.00038 -0.00696528 0.00751621
1.00038 -0.0070773 0.00752251
1.00038 -0.0071893 0.0075274
1.00038 -0.00730138 0.00753088
1.00038 -0.00741341 0.00753296
1.00038 -0.00752547 0.00753366
1.00038 -0.00763747 0.00753298
1.00038 -0.00774946 0.00753093
1.00037 -0.00786135 0.00752751
1.00037 -0.00797322 0.00752273
1.00037 -0.00808495 0.0075166
1.00037 -0.00819662 0.00750912
1.00037 -0.00830812 0.00750029
1.00037 -0.00841954 0.00749014
1.00037 -0.00853076 0.00747865
1.00037 -0.00864186 0.00746583
1.00037 -0.00875274 0.0074517
1.00037 -0.00886347 0.00743625
1.00037 -0.00897395 0.00741949
1.00037 -0.00908425 0.00740142
1.00037 -0.00919427 0.00738205
1.00036 -0.00930408 0.00736138
1.00036 -0.00941358 0.00733941
1.00036 -0.00952285 0.00731616
1.00036 -0.00963177 0.00729161
1.00036 -0.00974043 0.00726578
1.00036 -0.00984873 0.00723866
1.00036 -0.00995672 0.00721027
1.00036 -0.0100643 0.0071806
1.00036 -0.0101716 0.00714966
1.00036 -0.0102785 0.00711744
1.00036 -0.010385 0.00708396
1.00036 -0.010491 0.00704921
1.00036 -0.0105967 0.00701319
1.00035 -0.0107019 0.00697591
1.00035 -0.0108067 0.00693737
1.00035 -0.010911 0.00689758
1.00035 -0.0110148 0.00685653
1.00035 -0.0111181 0.00681422
1.00035 -0.011221 0.00677066
1.00035 -0.0113233 0.00672585
1.00035 -0.0114251 0.0066798
1.00035 -0.0115263 0.00663249
1.00035 -0.0116269 0.00658395
1.00035 -0.011727 0.00653415
1.00035 -0.0118265 0.00648312
1.00035 -0.0119254 0.00643085
1.00035 -0.0120236 0.00637735
1.00035 -0.0121212 0.00632261
1.00035 -0.0122182 0.00626664
1.00035 -0.0123145 0.00620943
1.00035 -0.0124102 0.006151
1.00035 -0.0125051 0.00609135
1.00034 -0.0125993 0.00603047
1.00034 -0.0126928 0.00596838
1.00034 -0.0127856 0.00590506
1.00034 -0.0128776 0.00584054
1.00034 -0.0129689 0.0057748
1.00034 -0.0130594 0.00570785
1.00034 -0.0131491 0.0056397
1.00034 -0.0132379 0.00557035
1.00034 -0.013326 0.00549981
1.00034 -0.0134132 0.00542807
1.00034 -0.0134995 0.00535514
1.00034 -0.013585 0.00528103
1.00034 -0.0136696 0.00520574
1.00034 -0.0137533 0.00512928
1.00034 -0.0138361 0.00505165
1.00034 -0.013918 0.00497285
1.00034 -0.0139989 0.0048929
1.00034 -0.0140789 0.00481179
1.00034 -0.0141579 0.00472954
1.00034 -0.0142358 0.00464615
1.00034 -0.0143129 0.00456162
1.00034 -0.0143888 0.00447597
1.00034 -0.0144638 0.0043892
1.00034 -0.0145377 0.00430132
1.00034 -0.0146105 0.00421234
1.00034 -0.0146822 0.00412226
1.00034 -0.0147529 0.00403109
1.00034 -0.0148224 0.00393885
1.00034 -0.0148909 0.00384555
1.00034 -0.0149581 0.00375118
1.00034 -0.0150243 0.00365577
1.00034 -0.0150892 0.00355931
1.00035 -0.015153 0.00346183
1.00035 -0.0152155 0.00336334
1.00035 -0.0152769 0.00326384
1.00035 -0.0153369 0.00316335
1.00035 -0.0153958 0.00306188
1.00035 -0.0154534 0.00295944
1.00035 -0.0155097 0.00285605
1.00035 -0.0155647 0.00275172
1.00035 -0.0156184 0.00264646
1.00035 -0.0156708 0.00254029
1.00035 -0.0157219 0.00243322
1.00035 -0.0157715 0.00232527
1.00035 -0.0158199 0.00221645
1.00035 -0.0158668 0.00210679
1.00036 -0.0159123 0.00199629
1.00036 -0.0159564 0.00188497
1.00036 -0.0159991 0.00177286
1.00036 -0.0160403 0.00165996
1.00036 -0.0160801 0.0015463
1.00036 -0.0161184 0.0014319
1.00036 -0.0161552 0.00131677
1.00036 -0.0161905 0.00120094
1.00037 -0.0162242 0.00108443
1.00037 -0.0162565 0.000967247
1.00037 -0.0162872 0.000849426
1.00037 -0.0163163 0.000730984
1.00037 -0.0163438 0.000611945
1.00037 -0.0163698 0.00049233
1.00037 -0.0163941 0.000372164
1.00038 -0.0164168 0.000251468
1.00038 -0.0164379 0.000130269
1.00038 -0.0164573 8.58983e-06
1.00038 -0.0164751 -0.000113544
1.00038 -0.0164912 -0.000236106
1.00038 -0.0165056 -0.00035907
1.00039 -0.0165183 -0.000482411
1.00039 -0.0165294 -0.0006061
1.00039 -0.0165386 -0.000730111
1.00039 -0.0165462 -0.000854415
1.00039 -0.0165519 -0.000978983
1.00039 -0.016556 -0.00110379
1.0004 -0.0165582 -0.0012288
1.0004 -0.0165587 -0.00135398
1.0004 -0.0165573 -0.00147931
